0;Jucá: Meirelles será o candidato do MDB, mas não receberá recursos.  #Eleições2018 #MDB  ;Jucá: Meirelles will be MDB candidate, but will not receive resources. # Elections2018 #MDB;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0 
0;                                 É sujo, e mal lavado. Escolha outro, ou pergunte a ele de onde vem o dinheiro da campanha do impoluto cidadão goianiense.;It is dirty, and poorly washed. Choose another, or ask him where the money comes from the campaign of the unpolluted Goianian citizen.;Neg,Neu,Pos,Compound;0.116;0.884;0.0;-0.4404
1;"                                     Mais um fiscal de coo...
Quanta obsessão pelo coo alheio...🤨";Another prosecutor of coo ... How much obsession with the coo of others ... 🤨;Neg,Neu,Pos,Compound;0.156;0.844;0.0;-0.34
0;                               Ele não precisa ser o responsável e nem fazer parte do governo pra atuar. Como representante do Rio ele poderia atuar no Congresso em favor do Estado, ou se colocar à disposição do governo pra qualquer tipo de ajuda. Ao invés disso se privou somente ao discurso verborrágico.;He does not have to be responsible or part of the government to act. As a representative of Rio he could act in Congress in favor of the State, or if available to the government for any kind of help. Instead he deprived himself only of the verbal speech.;Neg,Neu,Pos,Compound;0.057;0.807;0.136;0.5118
1;                                     É muita obsessão pelo coo alheio... Agora querem transformar em lei meia hora de coo por dia...😂😂😂;"It&#39;s a lot of obsession with someone else&#39;s coo ... Now they want to turn into law half an hour of coo a day ... 😂😂😂";Neg,Neu,Pos,Compound;0.093;0.856;0.051;-0.2732
1;"                                    então eu sou a jument'a   Legal! 
 Como a dilma foi president'a🐀   rs";"then I am the Legal Jument&#39;a! As dilma was president&#39;a🐀 rs";Neg,Neu,Pos,Compound;0.0;0.834;0.166;0.2003
0;"Principales pre-candidatos  Henrique Meirelles  Ciro Gomes   Jair Bolsonaro no se han  pronunciado hasta ahora sobre el caso Lula 
Marina Silva   Geraldo Alckmin   Alvaro Dias lo hicieron por este medio";Main pre-candidates Henrique Meirelles Ciro Gomes Jair Bolsonaro have not yet pronounced on the case Lula Marina Silva Geraldo Alckmin Alvaro Dias did it by this means;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;                                     Já perguntou isso hoje pro Alexandre Frota?;Have you asked that today for Alexandre Frota?;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"Henrique Meirelles desesperado para encontrar apoio para sua natimorta candidatura
#eleicoes2018
";Henrique Meirelles desperate to find support for his stillborn candidacy # eleicoes2018;Neg,Neu,Pos,Compound;0.164;0.643;0.193;0.1027
1; , então quer dizer que você vai votar no Lula pra ele nomear você de novo?;", so you&#39;re going to vote for Lula to name him again?";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;"                                    ""Pane no sistema alguém me desconfigurou...""";"&quot;Someone baffled me in the system ...&quot;";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;                                    🤭🤭🤭🤭🤭🤭🤭🤭🤭;(I.e.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;                                    Exato 🐇;Exact;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;                                    😂😂😂😂😂😂😂😂😂😂;(I.e.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;"                                    É assim:
BOLSOMILITANTE: ""Áim, você é esquerdista, vota no Lula então...""
VOCÊ: ""Mas o Bozzo foi cabo eleitoral do Ciro Gomes e depois votou no Lula porque era 'o único honesto'"".
BOLSOMILITANTE: ""Boa tentativa, meu voto ainda é do Bozzo que é anti-Lula"". ";"It&#39;s like this: BOLSOMILITANTE: &quot;Well, you&#39;re a leftist, you vote for Lula then ...&quot; YOU: &quot;But Bozzo was Ciro Gomes&#39; electoral captain and then voted for Lula because he was&#39; the only honest man. &#39;&quot; BOLSOMILITANTE: &quot;Good try, my vote still belongs to Bozzo who is anti-Lula.&quot;";Neg,Neu,Pos,Compound;0.0;0.884;0.116;0.7003
0;   Beleza. Mas e a JBS, o Banco Original?;Beauty. But what about JBS, the Original Bank?;Neg,Neu,Pos,Compound;0.0;0.496;0.504;0.7269
1;Henrique Meirelles decide enfatizar sua associação com Lula | Renova Mídia ;Henrique Meirelles decides to emphasize his association with Lula | Renova Media;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"                               Mais do que o Estado foi favorecido ? 
Essa imagem aqui não te diz nada não? Porra vcs falam como se o Estado estivesse abandonado a mercê de um Deputado Federal ";More than the state was favored? This image does not tell you anything, does it? Fuck you talk as if the state was abandoned at the mercy of a Federal Deputy;Neg,Neu,Pos,Compound;0.18;0.681;0.139;-0.3736
1;                               O estado foi muito favorecido! Kkkk e deputado federal não tem poder algum! Se elege só mesmo pelo salário, é isso? Não podia estar fazendo oposição ao governo do Rio de Janeiro na época? Muito doido.;The state was greatly favored! Kkkk and federal deputy has no power! If you choose just for the salary, is that it? Could not he have been opposing the Rio de Janeiro government at the time? Very crazy.;Neg,Neu,Pos,Compound;0.133;0.797;0.07;-0.4106
1;                               O deputado federal em questão foi eleito principalmente em defesa da classe dos militares. Suas emendas no orçamento foram de acordo com o que ele se propôs em campanha. Deputado não é governador. O Rio teve 46 deputados. Segue novamente foto de quem tava no comando ;"The federal deputy in question was elected mainly in defense of the military class. His budget amendments were in line with what he set out to campaign for. Deputy is not governor. Rio had 46 deputies. Here&#39;s another picture of who was in charge";Neg,Neu,Pos,Compound;0.0;0.966;0.034;0.128
1;Henrique Meirelles  comenta prisão do ex-presidente Lula no #ÉNotícia  ;"Henrique Meirelles comments on former president Lula&#39;s arrest in #Engage";Neg,Neu,Pos,Compound;0.211;0.789;0.0;-0.34
1;"                               Exato, 46 deputados que não fazem nada, INCLUINDO o Bozzo por 28 anos...
então porque o Bozzo é o diferentão que vai resolver as coisas???";Exactly, 46 deputies who do nothing, INCLUDING Bozzo for 28 years ... so why Bozzo is the difference that will solve things ???;Neg,Neu,Pos,Compound;0.0;0.904;0.096;0.327
0;"                               E eu falei que o Bozzo era o responsável??? Falei o oposto...
Só é difícil entender como alguém acredita nesse discursinho de ""candidato da Segurança Pública"" de alguém que NUNCA fez nada pela Segurança Pública do próprio estado que ele tem obrigação de representar.";"And I said that Bozzo was responsible ??? I have spoken the opposite ... It is only difficult to understand how one believes in this &quot;Public Security candidate&quot; speech of someone who has NEVER done anything for the Public Security of the state that he has an obligation to represent.";Neg,Neu,Pos,Compound;0.046;0.813;0.141;0.6298
1;"                               Domicílio eleitoral entrando pelo cano ? Copa ; Olimpíadas investimentos gigantescos do governo federal.
Segue foto novamente ";"Electoral domicile entering by the barrel? Cup ; Olympics giant investments of the federal government. Follow photo again";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;         Kkkkkkkkkk;Kkkkkkkkkk;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;                               28 anos assistindo seu domicílio eleitoral entrando pelo cano, apenas na boa vida de receber auxílio-moradia… Mas se virar presidente, o Bolsonaro vai resolver todas as mazelas.;28 years old, watching his electoral address entering by the barrel, only in the good life of receiving housing assistance ... But if you become president, the Bolsonaro will solve all the ills.;Neg,Neu,Pos,Compound;0.0;0.868;0.132;0.5719
1;                               Foi o que ele fez no caso da Intervenção Militar no Rio.  Embora considerasse que havia  muitos erros na proposta.;This was what he did in the case of the Military Intervention in Rio. Although he considered that there were many errors in the proposal.;Neg,Neu,Pos,Compound;0.091;0.909;0.0;-0.34
1;                               Beleza manda uma lei bacana aí que o Alckmin fez então. Porque se tu não sabe vc entrou numa conversa sobre o Alckmin ser o governador do estado mais seguro.;Beauty sends a nice law there that Alckmin did then. Because if you do not know you got into a conversation about Alckmin being the safest state governor.;Neg,Neu,Pos,Compound;0.0;0.712;0.288;0.8519
0;"                               Sim;  falou que ele não fez nada.
Disse que ele podia ainda se colocar a disposição de Dilma e Sérgio Cabral pra ajudar
.";"Yes; He said he did not do anything. He said he could still put himself at the disposal of Dilma and Sérgio Cabral to help.";Neg,Neu,Pos,Compound;0.0;0.81;0.19;0.6597
1;                               Olha, ele pode até fazer oposição a um governo mas ele também pode, em benefício do povo que ele representa, passar por cima da oposição ideológica e atuar junto com o Governo.;Look, it may even oppose a government, but it can also, for the benefit of the people it represents, override the ideological opposition and act together with the Government.;Neg,Neu,Pos,Compound;0.0;0.871;0.129;0.6124
1;       ;;Neg,Neu,Pos,Compound;0.0;0.0;0.0;0.0
1;"                               São Paulo é o Estado que exporta criminalidade.  Tem PCC no Mato Grosso ; No Paraná e até no Rio";"São Paulo is the state that exports crime. Has CCP in Mato Grosso; In Paraná and even in Rio";Neg,Neu,Pos,Compound;0.163;0.837;0.0;-0.5423
1;                               Na falta das medidas, tem os resultados demonstrando que São Paulo é o estado mais seguro. E inclusive Alckmin chamou Bolsonaro para debater segurança. Mas o “mito” AMARELOU.;"In the absence of measures, it has the results showing that São Paulo is the safest state. And even Alckmin called Bolsonaro to discuss security. But the &quot;myth&quot; YELLOW.";Neg,Neu,Pos,Compound;0.0;0.841;0.159;0.6249
1;                               Acho que a candidatura do Santo tem que decolar primeiro né? Nem o partido tá botando fé nele.;"I think the Santo&#39;s candidacy has to take off first, right? Neither party is putting faith in him.";Neg,Neu,Pos,Compound;0.0;0.732;0.268;0.6705
1;"                               O Lewandovski  e o FUX são cariocas . Eles poderiam fazer algo pelo Rio tb. não acha ?
Já que vc está misturando Executivo e Legislativo vamos incluir o Judiciário na mistura tb";Lewandovski and FUX are Cariocas. They could do something for Rio tb. do not you think ? Since you are mixing Executive and Legislative we will include the Judiciary in the mix tb;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"                               Porra não se faz de burro. Acho que vc entendeu a ironia . Quer cobrar de um Deputado ações do executivo então vamos fazer ao contrário.

Bom saber que vc está a bastante tempo nessa . Compra sua camisa da Cavalera que é melhor JAIR se acostumando";"Fuck you do not play dumb. I think you understood the irony. You want to charge a deputies actions of the executive so let&#39;s do the other way around. Good to know that you&#39;ve been around a long time. Buy your Cavalera shirt that is better JAIR getting used to it";Neg,Neu,Pos,Compound;0.117;0.713;0.17;0.4707
0;"                               Bom, tá esquecendo que o Alckmin era o Governador???
E não, não entrei numa conversa sobre o Alckmin, já estou nessa discussão a muito mais tempo que você, desde que falávamos do noivo dilmista do Bozzo.";"Well, forgetting that Alckmin was the Governor ??? And no, I did not enter into a conversation about Alckmin, I&#39;ve been in this discussion much longer than you since we were talking about Bozzo&#39;s dilmian boyfriend.";Neg,Neu,Pos,Compound;0.074;0.869;0.057;-0.163
0;                               Kkkkkkkkkk pqp era de se esperar... ;Kkkkkkkkkk pqp was to be expected ...;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;Henrique Meirelles é o Próximo Presidente do Brasil, não porque eu quero, ou porque tenho Bola de Cristal, mas este é o escolhido pelo Foro de São Paulo, para a perpetuação do Esquerdistão Latino Bolivariano do Sul. ;Henrique Meirelles is the next President of Brazil, not because I want to, or because I have Crystal Ball, but this is the one chosen by the Forum of Sao Paulo, for the perpetuation of Latin American Bolivarian Southern Left.;Neg,Neu,Pos,Compound;0.029;0.971;0.0;-0.0286
0;                               Leo, haja paciência! O cara é muuuito chato. E ainda acha q a Turquia fica no Saara. E é Bolsominion.... to fora.;"Leo, there&#39;s patience! The guy is sooo boring. And you still think Turkey stays in the Sahara. And it&#39;s Bolsominion .... to outside.";Neg,Neu,Pos,Compound;0.105;0.895;0.0;-0.3802
1;                               #MeToo;#MeToo;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;"                               Valew pela dica
👍
😘
👋";Valew by the tip 👍 😘 👋;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
