1;Media cala de Ambolo de Xàbia es ahora de arena dorada  vía ;Ambolo half of Xàbia cove is now of golden sand via;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0 
1;Agora que a #Copa2018 acabou, vamos focar na vitória que o #BRA mais precisa - uma mudança radical no cenário político brasileiro. Esse jogo é nas urnas e depende de só você! #Rede18 #Marina18 com  🇧🇷;"Now that # Copa2018 is over, let&#39;s focus on the victory that #BRA needs most - a radical change in the Brazilian political landscape. This game is in the polls and it&#39;s up to you! # Rede18 # Marina18 with 🇧🇷";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;E A MARINA SILVA QUE NÃO SE POSICIONOU SOBRE ESTE MEIO DE CAMPO FULEIRO HEIN! ;AND THE MARINA SILVA WHO DID NOT STAND ABOUT THIS MIDDLE OF FUEL HEIN FIELD!;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;Agr os torcedores marina silva(só aparecem de 4 e 4 anos)vão esquecer a seleção e só qm ama futebol de vdd q vai ficar como sempre,n abandonarei minha seleção!;Agr fans marina silva (only appear 4 and 4 years) will forget the selection and only qm love vdd football that will stay as always, n I will abandon my selection!;Neg,Neu,Pos,Compound;0.153;0.721;0.126;0.1759
1;"Cabou a felicidade, cabou o sonho, cabou a vida.
Agora nessa rede social vou ser obrigado a ver o que? Eleições nessa porra
Na globo vou ligar e ver DEBATE  DA MARINA SILVA E BOLSONARO 

VAI TOMAR NO CU GERAL";It was happiness, it was the dream, it was life. Now in this social network I will be forced to see what? Elections in this fucking On the globe I will call and see DEBATE OF MARINA SILVA AND BOLSONARO WILL TAKE IN THE GENERAL CU;Neg,Neu,Pos,Compound;0.06;0.827;0.113;0.3818
0; É #MarinaPresidente ou o dito cujo. Já escolheu sua opção?;It is #MarinaPresident or the said whose. Have you chosen your option yet?;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Las diez peñas de los Bous a la Mar de Dénia vuelven al puerto tras dos años de exilio   vía ;The ten rocks of the Bous to the Sea of ​​Dénia return to the port after two years of exile via;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;Sai Neymar e entra Marina Silva. VEM AÍ: Eleições 2018!;Sai Neymar and Marina Silva enters. COME ON: 2018 Elections!;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;Marina Silva counts on Brazil anti-graft wave in threadbare campaign: Former Brazilian senator Marina Silva is counting on a forceful anti-corruption message to overcome a lack of campaign resources as she runs for president this year for the third time,…  ;Marina Silva counts on Brazil anti-graft wave in threadbare campaign: Former Brazilian senator Marina Silva is counting on a forceful anti-corruption message to overcome the lack of campaign resources as she runs for president this year for the third time, ...;Neg,Neu,Pos,Compound;0.056;0.944;0.0;-0.3182
0;Você é igual Marina Silva, aparece de 4 em 4 anos pra fazer merda. Eu te odeio MUITO, SEU ARROMBADO!!! ;"You&#39;re the same Marina Silva, she shows up every 4 years to do shit. I HATE YOU VERY, YOUR BOMB !!!";Neg,Neu,Pos,Compound;0.463;0.537;0.0;-0.9415
0; Não se a Marina Silva puder impedir.;Not if Marina Silva can stop it.;Neg,Neu,Pos,Compound;0.268;0.732;0.0;-0.296
0; Maísa, a Marina Silva do futebol;Maísa, the Marina Silva of the soccer;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;                                                   ;;Neg,Neu,Pos,Compound;0.0;0.0;0.0;0.0
0;Fernandinho é igual a Marina Silva, só aparece de 4 em 4 anos, e só pra perder ainda;Fernandinho is equal to Marina Silva, only appears every 4 years, and only to lose yet;Neg,Neu,Pos,Compound;0.162;0.838;0.0;-0.4019
0; Ou a Marina Silva.... ai amores estamos no flop mesmo;"Or Marina Silva .... oh my love we&#39;re on the same flop";Neg,Neu,Pos,Compound;0.145;0.602;0.253;0.4215
1;ACM NETO, MARINA SILVA, MARCO AURÉLIO e demais caroneiros políticos na seleção brasileira, como será que está seus perfis.;ACM NETO, MARINA SILVA, MARCO AURÉLIO and other political hitchhikers in the Brazilian national team, how are their profiles?;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;Gostei de um vídeo   MARINA SILVA | Jacaré de Tanga;I like a video MARINA SILVA | Tanga Alligator;Neg,Neu,Pos,Compound;0.0;0.667;0.333;0.3612
1;Marina Silva counts on Brazil anti-graft wave in threadbare campaign ;Marina Silva counts on Brazil anti-graft wave in threadbare campaign;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Feliz com este primeiro gol e na expectativa de mais dois!;Happy with this first goal and in expectation of two more!;Neg,Neu,Pos,Compound;0.0;0.715;0.285;0.6114
0; Pois é, ! Enfrentar a realidade de governar um país quebrado ninguém quer! É mais fácil essa posição do que defender uma da previdência, não é mesmo?;Yeah, ! Face the reality of ruling a broken country no one wants! That position is easier than defending one from foresight, is not it?;Neg,Neu,Pos,Compound;0.197;0.636;0.167;-0.2225
1;Un vertedero ilegal en el río Gorgos es el posible foco del inicio de las llamas del incendio forestal de Parcent  #IFParcent ;An illegal landfill on the Gorgos River is the possible focus of the start of the Parcent Forest Fire Flames #IFParcent;Neg,Neu,Pos,Compound;0.24;0.76;0.0;-0.7184
1;  MARINA SILVA É  UM LULA DE SAIA .;MARINA SILVA IS A CUP OF LADIES.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"Vc que ta torcendo contra 
VAI TOMAR NO MEIO DO SEU CU SEU ARROMBADO DO KRL PEDAÇO DE BOSTA MERDA AMBULANTE PALMEIRENSE LISHO MERDINHA PEDACINHO DE PENIS DE JAPONES FILHOTE DE TEMMER COM MARINA SILVA SEU PEDAÇO DE FALA DE BOLSONARO.
eh isso";"You are cheering against GO TAKE IN THE MIDDLE OF YOUR CU YOUR ROUND OF THE KRL PIECE OF BOSTA SCRATCH PALMEIRENSE SLIP MERDINHA PENIS OF PENIS OF JAPANES PUPPY OF TEMMER WITH MARINA SILVA YOUR PIECE OF TALK OF BOLSONARO. That&#39;s it";Neg,Neu,Pos,Compound;0.0;0.927;0.073;0.5106
1;"""Marina Silva Counts on Brazil Anti-Graft Wave in Threadbare Campaign"" by REUTERS via NYT ";"&quot;Marina Silva Counts on Brazil Anti-Graft Wave in Threadbare Campaign&quot; by REUTERS via NYT";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;"""Marina Silva Counts on Brazil Anti-Graft Wave in Threadbare Campaign""  #agentenaoquersocomida";"&quot;Marina Silva Counts on Brazil Anti-Graft Wave in Threadbare Campaign&quot; #agentenaoquersocomida";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;"""Marina Silva Counts on Brazil Anti-Graft Wave in Threadbare Campaign"" by REUTERS via NYT  ";"&quot;Marina Silva Counts on Brazil Anti-Graft Wave in Threadbare Campaign&quot; by REUTERS via NYT";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;"""Marina Silva Counts on Brazil Anti-Graft Wave in Threadbare Campaign"" by REUTERS via NYT  #marketing";"&quot;Marina Silva Counts on Brazil Anti-Graft Wave in Threadbare Campaign&quot; by REUTERS via NYT #marketing";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;"""Marina Silva Counts on Brazil Anti-Graft Wave in Threadbare Campaign"" by REUTERS via NYT ";"&quot;Marina Silva Counts on Brazil Anti-Graft Wave in Threadbare Campaign&quot; by REUTERS via NYT";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"Pessoal do Twitter eu invoco vcs para comunicar, se a gente perder pra Bélgica vamos fingir que NADA ACONTECEU, e vamos colocar os nomes:

Bolsonaro
Marina Silva
Ciro Gomes

Nos trends, eh isso ";Twitter people I invoke you to communicate, if we lose to Belgium we will pretend that NOTHING HAS HAPPENED, and we will put the names: Bolsonaro Marina Silva Ciro Gomes In trends, eh this;Neg,Neu,Pos,Compound;0.117;0.883;0.0;-0.4767
0;Se o Firmino entrar e fazer o gol da virada,pode ter Ciro Gomes,Bolsonaro,Marina Silva,mas o presidente do Brasil vai ser ele;If the Firmino comes in and make the goal from the turn, it could have Ciro Gomes, Bolsonaro, Marina Silva, but the president of Brazil will be him;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Ou seja,  continua incompreensível ;That is, it remains incomprehensible;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;NAO NAO TA CLARO DESGRAÇADO TORCEDOR MARINA SILVA EH UM LIXO VAI TOMAR NO CU NUNCA VIU FUTEBOL E FICA FALANDO PORRA VAI SE FUDER PEDAÇO DE LIXO ;NO NOT TA CLARO DOGGIE MARINA SILVA THERE IS A GARBAGE GOING TO TAKE IN THE CU NEVER SAW FOOTBALL AND SPEAKS FUCKING GO IF FUCK PIECE OF GARBAGE;Neg,Neu,Pos,Compound;0.187;0.813;0.0;-0.7152
0;"Right now the count is 🇧🇷 0 - 2 🇧🇪 
";Right now the count is 🇧🇷 0 - 2 🇧🇪;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;"""Marina Silva Counts on Brazil Anti-Graft Wave in Threadbare Campaign"" by REUTERS via NYT ";"&quot;Marina Silva Counts on Brazil Anti-Graft Wave in Threadbare Campaign&quot; by REUTERS via NYT";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;"""Marina Silva Counts on Brazil Anti-Graft Wave in Threadbare Campaign"" by REUTERS via NYT ";"&quot;Marina Silva Counts on Brazil Anti-Graft Wave in Threadbare Campaign&quot; by REUTERS via NYT";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0; Olá Marina! Gostaria de um esclarecimento sobre o assunto que liga seu marido a um processo sobre doação de madeira e exploração ilegal. O que aconteceu e como foi o desfecho desta situação? Como faço campanha, já me falaram sobre este assunto algumas vezes. Obg;Hello Marina! I would like a clarification on the subject that links your husband to a process on wood donation and illegal logging. What happened and how was the outcome of this situation? As I campaign, I have been told about this a few times. THX;Neg,Neu,Pos,Compound;0.077;0.794;0.129;0.3453
0;É, parece que já era mesmo, foi bom enquanto durou mas agora me digam, Marina Silva ou Bolsonaro?;Yeah, looks like it was already, it was good while it lasted but now tell me, Marina Silva or Bolsonaro?;Neg,Neu,Pos,Compound;0.0;0.762;0.238;0.5106
1;Marina Silva counts on Brazil anti-graft wave in threadbare campaign ;Marina Silva counts on Brazil anti-graft wave in threadbare campaign;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Marina Silva counts on Brazil anti-graft wave in threadbare campaign ;Marina Silva counts on Brazil anti-graft wave in threadbare campaign;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Marina Silva counts on Brazil anti-graft wave in threadbare campaign ;Marina Silva counts on Brazil anti-graft wave in threadbare campaign;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Marina Silva counts on Brazil anti-graft wave in threadbare campaign ;Marina Silva counts on Brazil anti-graft wave in threadbare campaign;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Marina Silva counts on Brazil anti-graft wave in threadbare campaign ;Marina Silva counts on Brazil anti-graft wave in threadbare campaign;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Marina Silva counts on Brazil anti-graft wave in threadbare campaign ;Marina Silva counts on Brazil anti-graft wave in threadbare campaign;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;POLÍTICA|| ;POLICY ||;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Marina Silva counts on Brazil anti-graft wave in threadbare campaign ;Marina Silva counts on Brazil anti-graft wave in threadbare campaign;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Mas comunista não pode ser evangélica  ...........ou você serve a Deus ou ao demônio ;But Communist can not be evangelical ........... or you serve God or the devil;Neg,Neu,Pos,Compound;0.238;0.649;0.114;-0.5106
1;Marina Silva counts on Brazil anti-graft wave in threadbare campaign ;Marina Silva counts on Brazil anti-graft wave in threadbare campaign;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Marina Silva counts on Brazil anti-graft wave in threadbare campaign ;Marina Silva counts on Brazil anti-graft wave in threadbare campaign;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Marina Silva counts on Brazil anti-graft wave in threadbare campaign  ;Marina Silva counts on Brazil anti-graft wave in threadbare campaign;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Marina Silva counts on Brazil anti-graft wave in threadbare campaign ;Marina Silva counts on Brazil anti-graft wave in threadbare campaign;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Marina Silva counts on Brazil anti-graft wave in threadbare campaign ;Marina Silva counts on Brazil anti-graft wave in threadbare campaign;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Marina Silva counts on Brazil anti-graft wave in threadbare campaign Former Braz  ;Marina Silva counts on Brazil anti-graft wave in threadbare campaign Former Braz;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Marina Silva counts on Brazil anti-graft wave in threadbare campaign  ;Marina Silva counts on Brazil anti-graft wave in threadbare campaign;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Marina Silva counts on Brazil anti-graft wave in threadbare campaign ;Marina Silva counts on Brazil anti-graft wave in threadbare campaign;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Marina Silva critica teto de gastos, mas não promete revogá-lo  via ;Marina Silva criticizes spending ceiling, but does not promise to revoke it via;Neg,Neu,Pos,Compound;0.274;0.726;0.0;-0.4841
1;Marina Silva counts on Brazil anti-graft wave in threadbare campaign ;Marina Silva counts on Brazil anti-graft wave in threadbare campaign;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Segue a candidata  mentindo sobre a PEC DO TETO para fazer POPULISMO ;The candidate continues to lie about the CEEC PEC to make POPULISM;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;       Pesquisa sobre a Marina Silva kkkkkkkkkkkkkkkk;Research on Marina Silva kkkkkkkkkkkkkkkk;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1; Caramba... impressionante como a  não empenha a palavra em nada, como não é firme e clara em nada!!!! Ser honesta e decente é essencial, mas ser firme e se posicionar também!;Wow ... awesome as the word does not engage in anything, as it is not firm and clear in nothing !!!! Being honest and decent is essential, but be firm and position yourself too!;Neg,Neu,Pos,Compound;0.153;0.724;0.124;0.4866
1;             #ForaComunistas #ForaEsquerda #Eleições2018 #BrasilSemEsquerda #Brasil ;#Spanish #Spanish #Spanish #Spanish;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;#TalDiaComoHoy en 1897 Nace Isaías Médina Angarita, político y militar venezolano, Ministro de Guerra y Marina, Presidente. Fue un modernizador del Estado, introduciendo audaces reformas, las que convirtieron a Vzla en una república moderna y plenamente integrada al siglo XX ;#TalDiaComoHoy in 1897 Isaías Médina Angarita is born, Venezuelan politician and military, Minister of War and Navy, President. He was a modernizer of the State, introducing bold reforms, which made Vzla into a modern republic and fully integrated into the 20th century;Neg,Neu,Pos,Compound;0.088;0.854;0.058;-0.3182
0;"Mais q friends, smurfs

–Benazzi, Marina 2018";More q friends, smurfs -Benazzi, Marina 2018;Neg,Neu,Pos,Compound;0.0;0.596;0.404;0.5256
0; Misericórdia! Mas na minha conta antiga, eu já falei bem da Marina Silva 😂😂😂😂;Mercy! But in my old account, I already spoke well of Marina Silva 😂😂😂😂;Neg,Neu,Pos,Compound;0.0;0.692;0.308;0.5983
1;A Marina Silva está para o Brasil como o Crivella está para cidade do Rio de Janeiro?;Marina Silva is in Brazil as Crivella is in the city of Rio de Janeiro?;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;O Oludum é a Marina Silva só aparecem em ano de Copa do Mundo.;The Oludum is the Marina Silva only appear in World Cup year.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;Sobre pautas LGBTs, Marina Silva diz que se eleita não vai \'impor a religião pela lei” ;"On LGBT guidelines, Marina Silva says that if elected she will not &#39;impose religion by the law&#39;";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Marina Silva diz sofrer preconceito por ser evangélica - br-noticias-yahoopartner: Fátima Meira/Futura... ;Marina Silva says he suffers from prejudice for being evangelical - br-noticias-yahoopartner: Fátima Meira / Futura ...;Neg,Neu,Pos,Compound;0.33;0.67;0.0;-0.7506
